batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.677500,20190.41,0.334779,40859.85,0.350921,38980.29,0.277944,49214.98,17
1,16774745,16774844,100,14553,0.653911,22255.31,0.301450,48276.59,0.327969,44373.13,0.260448,55876.89,18
2,16774845,16774944,100,13931,0.641008,21732.97,0.281541,49481.20,0.312841,44530.64,0.243735,57156.30,22
3,16774945,16775044,100,13901,0.665965,20873.48,0.329922,42134.20,0.354982,39159.73,0.260870,53286.98,18
4,16775045,16775144,100,14066,0.677961,20747.52,0.339573,41422.62,0.369275,38090.81,0.274141,51309.33,20
5,16775145,16775244,100,13375,0.626741,21340.55,0.293447,45578.94,0.326916,40912.61,0.259565,51528.52,17
6,16775245,16775344,100,14060,0.709107,19827.75,0.344230,40844.73,0.369577,38043.53,0.265926,52871.85,23
7,16775345,16775444,100,13097,0.627920,20857.75,0.306653,42709.54,0.335954,38984.55,0.245394,53371.34,18
8,16775445,16775544,100,13416,0.657983,20389.58,0.285194,47041.60,0.325416,41227.22,0.259180,51763.24,17
9,16775545,16775644,100,14084,0.657251,21428.64,0.300143,46924.35,0.335303,42003.83,0.248973,56568.47,16
10,16775645,16775744,100,14225,0.643163,22117.24,0.307548,46252.90,0.339899,41850.64,0.270772,52535.02,15
11,16775745,16775844,100,14412,0.637434,22609.40,0.315579,45668.41,0.340359,42343.54,0.256529,56180.87,19
12,16775845,16775944,100,13180,0.634409,20775.25,0.311087,42367.51,0.334533,39398.21,0.248163,53110.24,17
13,16775945,16776044,100,14450,0.676307,21366.05,0.307118,47050.32,0.337303,42839.81,0.263986,54737.77,20
14,16776045,16776144,100,14110,0.775306,18199.27,0.393791,35831.19,0.390573,36126.38,0.283605,49752.27,17
15,16776145,16776244,100,13388,0.660445,20271.18,0.320105,41823.80,0.342478,39091.53,0.271558,49300.77,16
16,16776245,16776344,100,14314,0.720277,19872.91,0.375066,38163.91,0.373687,38304.80,0.318728,44909.75,19
17,16776345,16776444,100,14382,0.669138,21493.32,0.323561,44449.13,0.355370,40470.53,0.283418,50744.91,23
18,16776445,16776544,100,14191,0.724390,19590.28,0.373183,38026.88,0.398396,35620.29,0.317190,44739.78,23
19,16776545,16776644,100,14870,0.793867,18731.11,0.400838,37097.29,0.450530,33005.54,0.347421,42801.07,23
20,16776645,16776744,100,14874,0.743892,19994.85,0.376244,39532.86,0.421101,35321.68,0.312799,47551.33,16
21,16776745,16776844,100,15018,0.681973,22021.40,0.345336,43488.08,0.377267,39807.38,0.276009,54411.36,21
22,16776845,16776944,100,16167,0.713258,22666.42,0.318542,50753.05,0.373078,43334.05,0.297361,54368.34,19
23,16776945,16777044,100,15610,0.700473,22284.95,0.343461,45449.09,0.369083,42294.06,0.316203,49367.01,18
24,16777045,16777144,100,15393,0.721406,21337.50,0.349324,44065.12,0.386872,39788.37,0.356877,43132.53,21
25,16777145,16777244,100,15575,0.822059,18946.33,0.355401,43823.71,0.415850,37453.44,0.337227,46185.49,19
26,16777245,16777344,100,15004,0.798506,18790.08,0.365216,41082.48,0.401040,37412.77,0.322508,46522.86,24
27,16777345,16777444,100,15907,0.773916,20553.91,0.360395,44137.71,0.407790,39007.87,0.303713,52375.02,21
28,16777445,16777544,100,17133,0.677222,25298.95,0.320754,53414.72,0.344992,49662.03,0.256335,66838.21,18
29,16777545,16777644,100,15750,0.719339,21895.09,0.338344,46550.28,0.376589,41822.82,0.304624,51703.03,20
30,16777645,16777744,100,16020,0.678153,23623.00,0.311882,51365.63,0.341038,46974.20,0.304236,52656.53,22
31,16777745,16777844,100,17300,0.597052,28975.68,0.320788,53929.78,0.347289,49814.41,0.289286,59802.36,27
32,16777845,16777944,100,15673,0.618871,25325.15,0.265382,59058.36,0.289195,54195.28,0.235001,66693.45,15
33,16777945,16778044,100,14808,0.575897,25712.94,0.255811,57886.49,0.281239,52652.78,0.234711,63090.48,20
34,16778045,16778144,100,17223,0.643320,26772.06,0.299334,57537.82,0.335118,51393.86,0.261630,65829.49,23
35,16778145,16778244,100,14729,0.624328,23591.78,0.289911,50805.29,0.323177,45575.68,0.262870,56031.58,18
36,16778245,16778344,100,14230,0.630243,22578.60,0.303937,46818.97,0.319171,44584.24,0.245339,58001.38,19
37,16778345,16778444,100,14563,0.617939,23567.07,0.303820,47933.06,0.327874,44416.47,0.238169,61145.72,18
38,16778445,16778544,100,14766,0.636876,23185.04,0.311028,47474.83,0.340889,43316.21,0.278541,53011.88,18
39,16778545,16778644,100,15804,0.640850,24660.99,0.302192,52297.91,0.336997,46896.59,0.263458,59986.86,17
40,16778645,16778744,100,16064,0.663702,24203.62,0.318944,50366.15,0.339974,47250.64,0.277665,57853.85,17
41,16778745,16778844,100,15896,0.666277,23857.96,0.334918,47462.43,0.368153,43177.68,0.274419,57926.02,17
42,16778845,16778944,100,14379,0.692101,20775.86,0.332883,43195.30,0.365549,39335.38,0.288826,49784.38,17
43,16778945,16779044,100,14535,0.717348,20262.13,0.350993,41411.08,0.390407,37230.38,0.299042,48605.28,17
